isoform_id	hmm_acc	hmm_name	clan	orf_aa_start	orf_aa_end	type	bit_score	E_value	significant	residue	domain_isotype	domain_isotype_simple	transcriptStart	transcriptEnd	pfamStarExon	pfamEndExon	pfamStartGenomic	pfamEndGenomic
ENST00000682823.1	PF01094.33	ANF_receptor	CL0144	52	397	Family	265.5	8.2e-79	1	NA	Reference	Reference	539	1576	3	9	101621987	101802426
ENST00000682823.1	PF10613.14	Lig_chan-Glu_bd	CL0177	431	510	Domain	89	2.7e-25	1	NA	Truncation	Non-reference	1676	1915	10	12	101818457	101879023
ENST00000682834.1	PF13927.11	Ig_3	CL0159	28	101	Domain	41.4	1.9e-10	1	NA	Reference	Reference	271	492	3	3	126021515	126021294
ENST00000682834.1	PF07679.21	I-set	CL0159	224	306	Domain	48.1	1.1e-12	1	NA	Reference	Reference	859	1107	6	6	126017346	126017098
ENST00000682836.1	PF00170.26	bZIP_1	CL0018	204	265	Coiled-coil	28.9	1.1e-6	1	NA	Complex	Non-reference	799	984	1	1	85664266	85664081
ENST00000682840.1	PF05395.17	DARPP-32	No_Clan	2	109	Family	86.3	3e-24	1	NA	Truncation	Non-reference	262	585	1	5	181986114	182117292
ENST00000682847.1	PF08969.16	USP8_dimer	No_Clan	8	117	Domain	85.5	3.4e-24	1	NA	Reference	Reference	113	442	2	4	73830878	73845238
ENST00000682847.1	PF01398.26	JAB	CL0366	252	361	Family	86	2e-24	1	NA	Reference	Reference	845	1174	6	8	73849374	73859331
ENST00000682855.1	PF14781.11	BBS2_N	CL0186	20	126	Repeat	147.5	1.3e-43	1	NA	Reference	Reference	220	540	1	3	56519805	56511252
ENST00000682855.1	PF14783.11	BBS2_Mid	CL0186	165	272	Repeat	154.4	1.1e-45	1	NA	Reference	Reference	655	978	4	8	56510900	56502797
ENST00000682855.1	PF14782.11	BBS2_C	No_Clan	276	715	Family	614.9	8.9e-185	1	NA	Reference	Reference	988	2307	8	17	56502787	56484782
ENST00000682865.1	PF00865.23	Osteopontin	No_Clan	1	230	Family	378	3.8e-113	1	NA	Truncation	Non-reference	537	1226	2	3	87981511	87982893
ENST00000682868.1	PF00307.36	CH	CL0188	16	123	Domain	71.7	6.1e-20	1	NA	Reference	Reference	189	512	1	2	58008610	58077122
ENST00000682868.1	PF00307.36	CH	CL0188	139	243	Domain	62.3	5e-17	1	NA	Reference	Reference	558	872	2	4	58077168	58081718
ENST00000682868.1	PF00630.24	Filamin	CL0159	251	344	Domain	76	3.8e-21	1	NA	Reference	Reference	894	1175	4	7	58081740	58097862
ENST00000682868.1	PF00630.24	Filamin	CL0159	351	443	Domain	82.6	3.4e-23	1	NA	Reference	Reference	1194	1472	7	8	58097881	58098892
ENST00000682868.1	PF00630.24	Filamin	CL0159	449	540	Domain	69.8	3.3e-19	1	NA	Reference	Reference	1488	1763	8	11	58098908	58105089
ENST00000682868.1	PF00630.24	Filamin	CL0159	546	633	Domain	68.2	1e-18	1	NA	Reference	Reference	1779	2042	11	12	58105105	58106831
ENST00000682868.1	PF00630.24	Filamin	CL0159	642	733	Domain	73.2	2.8e-20	1	NA	Reference	Reference	2067	2342	12	14	58106856	58109322
ENST00000682868.1	PF00630.24	Filamin	CL0159	739	836	Domain	79.8	2.5e-22	1	NA	Reference	Reference	2358	2651	15	17	58109591	58111814
ENST00000682868.1	PF00630.24	Filamin	CL0159	842	935	Domain	72	6.7e-20	1	NA	Reference	Reference	2667	2948	17	19	58111830	58118931
ENST00000682868.1	PF00630.24	Filamin	CL0159	941	999	Domain	27.9	3.8e-6	1	NA	Truncation	Non-reference	2964	3140	19	20	58118947	58121374
ENST00000682872.1	PF10523.14	BEN	CL0123	258	327	Domain	31	2.7e-7	1	NA	Reference	Reference	922	1131	7	8	88018544	88027568
ENST00000682894.1	PF10291.14	muHD	CL0448	7	274	Domain	258.7	7.2e-77	1	NA	Reference	Reference	2545	3348	4	10	66719341	66743089
ENST00000682896.1	PF02820.23	MBT	CL0010	78	148	Domain	84.8	4.2e-24	1	NA	Reference	Reference	306	518	4	5	7367853	7285947
ENST00000682899.1	PF00307.36	CH	CL0188	15	120	Domain	72.9	2.6e-20	1	NA	Reference	Reference	250	567	2	6	33020189	32816638
ENST00000682899.1	PF00307.36	CH	CL0188	134	241	Domain	80.9	8.5e-23	1	NA	Reference	Reference	607	930	6	8	32816598	32699220
ENST00000682899.1	PF00435.26	Spectrin	CL0743	339	447	Domain	61.1	1.5e-16	1	NA	Reference	Reference	1222	1548	10	12	32645098	32614444
ENST00000682899.1	PF00435.26	Spectrin	CL0743	449	556	Domain	51.7	1.2e-13	1	NA	Reference	Reference	1552	1875	12	14	32614440	32573781
ENST00000682899.1	PF00435.26	Spectrin	CL0743	721	828	Domain	30.8	3.8e-7	1	NA	Insertion	Non-reference	2368	2691	17	20	32545166	32491415
ENST00000682899.1	PF00435.26	Spectrin	CL0743	830	934	Domain	38	2.2e-9	1	NA	Reference	Reference	2695	3009	20	21	32491411	32484920
ENST00000682902.1	PF00130.27	C1_1	CL0229	36	88	Domain	65.3	3.8e-18	1	NA	Reference	Reference	408	566	1	3	53882600	53884222
ENST00000682902.1	PF00130.27	C1_1	CL0229	101	153	Domain	65.7	2.9e-18	1	NA	Reference	Reference	603	761	4	5	53889653	53889947
ENST00000682902.1	PF00168.35	C2	CL0154	171	277	Domain	107.3	4.9e-31	1	NA	Reference	Reference	813	1133	5	8	53889999	53892997
ENST00000682902.1	PF00069.30	Pkinase	CL0016	351	589	Domain	202.8	7.7e-60	1	NA	Complex	Non-reference	1353	2069	10	16	53898070	53904745
ENST00000682910.1	PF13450.11	NAD_binding_8	CL0063	12	64	Domain	29.3	9.4e-7	1	NA	Complex	Non-reference	524	682	2	2	158682236	158682394
ENST00000682912.1	PF12203.13	HDAC4_Gln	No_Clan	67	164	Family	96.7	7.9e-28	1	NA	Reference	Reference	526	819	4	5	44093730	44093348
ENST00000682912.1	PF00850.24	Hist_deacetyl	CL0302	704	1000	Domain	278.8	6.2e-83	1	NA	Complex	Non-reference	2437	3327	15	24	44085096	44079222
ENST00000682918.1	PF00076.27	RRM_1	CL0221	121	189	Domain	65	5e-18	1	NA	Reference	Reference	519	725	3	5	7579861	7595641
ENST00000682918.1	PF12414.13	Fox-1_C	No_Clan	228	318	Family	150.5	1.7e-44	1	NA	Reference	Reference	840	1112	7	11	7607338	7693348
ENST00000682927.1	PF07732.20	Cu-oxidase_3	CL0026	83	212	Domain	31	2.6e-7	1	NA	Complex	Non-reference	339	728	3	5	66172425	66188360
ENST00000682927.1	PF00394.27	Cu-oxidase	CL0026	233	370	Domain	24.6	2.8e-5	1	NA	Deletion	Non-reference	789	1202	5	7	66188421	66192167
ENST00000682927.1	PF07732.20	Cu-oxidase_3	CL0026	455	566	Domain	30.3	4.3e-7	1	NA	Complex	Non-reference	1455	1790	8	10	66193623	66197870
ENST00000682928.1	PF01352.32	KRAB	No_Clan	7	48	Family	92.9	7.9e-27	1	NA	Reference	Reference	404	529	5	6	52888250	52881982
ENST00000682928.1	PF00096.31	zf-C2H2	CL0361	161	183	Domain	17.5	0.005	1	NA	Reference	Reference	866	934	6	6	52881645	52881577
ENST00000682928.1	PF00096.31	zf-C2H2	CL0361	189	211	Domain	23.2	8e-5	1	NA	Reference	Reference	950	1018	6	6	52881561	52881493
ENST00000682928.1	PF00096.31	zf-C2H2	CL0361	217	239	Domain	17.3	0.0058	1	NA	Reference	Reference	1034	1102	6	6	52881477	52881409
ENST00000682928.1	PF00096.31	zf-C2H2	CL0361	245	267	Domain	22.7	1.1e-4	1	NA	Reference	Reference	1118	1186	6	6	52881393	52881325
ENST00000682928.1	PF00096.31	zf-C2H2	CL0361	273	295	Domain	22.6	1.2e-4	1	NA	Reference	Reference	1202	1270	6	6	52881309	52881241
ENST00000682928.1	PF00096.31	zf-C2H2	CL0361	301	323	Domain	26	1e-5	1	NA	Reference	Reference	1286	1354	6	6	52881225	52881157
ENST00000682928.1	PF00096.31	zf-C2H2	CL0361	329	351	Domain	31	2.6e-7	1	NA	Reference	Reference	1370	1438	6	6	52881141	52881073
ENST00000682928.1	PF00096.31	zf-C2H2	CL0361	357	379	Domain	22.5	1.3e-4	1	NA	Reference	Reference	1454	1522	6	6	52881057	52880989
ENST00000682928.1	PF00096.31	zf-C2H2	CL0361	385	407	Domain	20.1	7.8e-4	1	NA	Reference	Reference	1538	1606	6	6	52880973	52880905
ENST00000682928.1	PF00096.31	zf-C2H2	CL0361	413	435	Domain	28.2	2e-6	1	NA	Reference	Reference	1622	1690	6	6	52880889	52880821
ENST00000682928.1	PF00096.31	zf-C2H2	CL0361	441	463	Domain	29.5	7.9e-7	1	NA	Reference	Reference	1706	1774	6	6	52880805	52880737
ENST00000682928.1	PF00096.31	zf-C2H2	CL0361	469	490	Domain	21.9	2e-4	1	NA	Reference	Reference	1790	1855	6	6	52880721	52880656
ENST00000682930.1	PF14781.11	BBS2_N	CL0186	9	101	Repeat	108.9	1.4e-31	1	NA	Truncation	Non-reference	208	486	2	4	56570692	56511252
ENST00000682930.1	PF14783.11	BBS2_Mid	CL0186	140	247	Repeat	154.4	1.1e-45	1	NA	Reference	Reference	601	924	5	9	56510900	56502797
ENST00000682930.1	PF14782.11	BBS2_C	No_Clan	251	690	Family	615	8e-185	1	NA	Reference	Reference	934	2253	9	18	56502787	56484782
ENST00000682941.1	PF16209.10	PhoLip_ATPase_N	No_Clan	23	92	Family	77.3	6.6e-22	1	NA	Complex	Non-reference	1078	1287	2	4	139826784	139816905
ENST00000682941.1	PF00122.25	E1-E2_ATPase	No_Clan	119	371	Family	40.1	3.3e-10	1	NA	Insertion	Non-reference	1366	2124	5	12	139814949	139796366
ENST00000682941.1	PF13246.11	Cation_ATPase	CL0137	467	576	Family	46.5	3.3e-12	1	NA	Insertion	Non-reference	2410	2739	14	17	139788313	139783206
ENST00000682941.1	PF16212.10	PhoLip_ATPase_C	CL0137	842	1000	Family	175.4	2e-51	1	NA	Truncation	Non-reference	3535	4011	22	26	139762077	139743589
ENST00000682968.1	PF13445.11	zf-RING_UBOX	CL0229	15	56	Domain	48	1.1e-12	1	NA	Reference	Reference	188	313	2	2	5680135	5680010
ENST00000682968.1	PF00643.29	zf-B_box	CL0782	90	131	Domain	37.7	2e-9	1	NA	Insertion	Non-reference	413	538	2	2	5679910	5679785
ENST00000682979.1	PF13927.11	Ig_3	CL0159	35	109	Domain	40.8	2.8e-10	1	NA	Reference	Reference	732	956	4	4	113250560	113250784
ENST00000682979.1	PF07679.21	I-set	CL0159	130	214	Domain	24.7	2.2e-5	1	NA	Insertion	Non-reference	1017	1271	5	6	113268310	113270919
ENST00000682979.1	PF13927.11	Ig_3	CL0159	230	303	Domain	52.1	8.2e-14	1	NA	Reference	Reference	1317	1538	7	7	113272430	113272651
ENST00000682979.1	PF07679.21	I-set	CL0159	323	408	Domain	63.7	1.4e-17	1	NA	Reference	Reference	1596	1853	8	8	113273074	113273331
ENST00000682979.1	PF16625.10	ISET-FN3_linker	No_Clan	409	473	Disordered	97.9	4.4e-28	1	NA	Reference	Reference	1854	2048	8	9	113273332	113274559
ENST00000682979.1	PF00041.26	fn3	CL0159	475	567	Domain	29.4	8.4e-7	1	NA	Complex	Non-reference	2052	2330	9	10	113274563	113278253
ENST00000682979.1	PF00041.26	fn3	CL0159	606	700	Domain	51.6	9.8e-14	1	NA	Insertion	Non-reference	2445	2729	11	13	113278783	113279900
ENST00000682979.1	PF00041.26	fn3	CL0159	715	809	Domain	34.7	1.9e-8	1	NA	Insertion	Non-reference	2772	3056	13	15	113279943	113281146
ENST00000682989.1	PF06733.20	DEAD_2	CL0023	248	415	Family	186.1	5e-55	1	NA	Reference	Reference	985	1488	7	9	61808643	61799195
ENST00000682989.1	PF13307.11	Helicase_C_2	CL0023	680	833	Domain	123.9	7.8e-36	1	NA	Complex	Non-reference	2281	2742	14	18	61776460	61688466
ENST00000682992.1	PF02148.24	zf-UBP	CL0229	25	88	Domain	76.5	1.7e-21	1	NA	Reference	Reference	309	500	4	4	41806911	41806720
ENST00000682992.1	PF00443.34	UCH	CL0125	253	654	Family	206.3	6.9e-61	1	NA	Insertion	Non-reference	993	2198	4	8	41806227	41796638
ENST00000682998.1	PF08969.16	USP8_dimer	No_Clan	8	117	Domain	86.1	2.2e-24	1	NA	Reference	Reference	562	891	2	4	73830878	73845238
ENST00000682998.1	PF01398.26	JAB	CL0366	252	336	Family	45.2	8.7e-12	1	NA	Truncation	Non-reference	1294	1548	6	8	73849374	73853037
ENST00000683006.1	PF00096.31	zf-C2H2	CL0361	4	25	Domain	18.4	0.0026	1	NA	Reference	Reference	168	233	3	3	114242184	114242249
ENST00000683006.1	PF13912.11	zf-C2H2_6	CL0361	30	55	Domain	27.9	2e-6	1	NA	Complex	Non-reference	246	323	3	4	114242262	114247199
ENST00000683006.1	PF00096.31	zf-C2H2	CL0361	59	81	Domain	20.9	4.1e-4	1	NA	Reference	Reference	333	401	4	4	114247209	114247277
ENST00000683006.1	PF00096.31	zf-C2H2	CL0361	87	109	Domain	25.8	1.2e-5	1	NA	Reference	Reference	417	485	4	4	114247293	114247361
ENST00000683006.1	PF00096.31	zf-C2H2	CL0361	115	137	Domain	17	0.0071	1	NA	Reference	Reference	501	569	5	5	114250337	114250405
ENST00000683006.1	PF00096.31	zf-C2H2	CL0361	143	165	Domain	17.1	0.0067	1	NA	Reference	Reference	585	653	5	5	114250421	114250489
ENST00000683021.1	PF13181.11	TPR_8	CL0020	205	236	Repeat	17.3	0.0045	1	NA	Complex	Non-reference	613	708	7	9	45034979	45051762
ENST00000683044.1	PF07817.18	GLE1	CL0020	146	399	Repeat	286.5	1.8e-85	1	NA	Reference	Reference	1287	2048	8	14	128527235	128539681
ENST00000683046.1	PF04707.19	PRELI	CL0209	16	173	Family	153.9	3.6e-45	1	NA	Reference	Reference	137	610	1	6	145835206	145764956
ENST00000683049.1	PF07732.20	Cu-oxidase_3	CL0026	83	212	Domain	30.2	4.7e-7	1	NA	Complex	Non-reference	505	894	3	5	66172425	66188360
ENST00000683049.1	PF00394.27	Cu-oxidase	CL0026	233	370	Domain	23.7	5e-5	1	NA	Deletion	Non-reference	955	1368	5	7	66188421	66192167
ENST00000683049.1	PF07732.20	Cu-oxidase_3	CL0026	455	566	Domain	29.5	7.4e-7	1	NA	Complex	Non-reference	1621	1956	8	10	66193623	66197870
ENST00000683057.1	PF21319.2	zf-FCS_1	CL0167	641	670	Domain	35.6	8.8e-9	1	NA	Reference	Reference	2095	2184	12	13	33331433	33330209
ENST00000683057.1	PF16616.10	PHC2_SAM_assoc	No_Clan	671	790	Disordered	195.3	5.1e-58	1	NA	Reference	Reference	2185	2544	13	14	33330208	33328925
ENST00000683057.1	PF00536.36	SAM_1	CL0003	793	857	Domain	55.4	7.2e-15	1	NA	Reference	Reference	2551	2745	14	15	33328918	33324874
ENST00000683084.1	PF12478.13	UBAP2-Lig	No_Clan	459	491	Family	62.9	2.6e-17	1	NA	Reference	Reference	1479	1577	12	13	33944376	33943503
ENST00000683109.1	PF18017.7	SAM_4	CL0003	1	84	Domain	183.2	8.1e-55	1	NA	Reference	Reference	108	359	2	5	40341857	40333900
ENST00000683109.1	PF17740.6	DUF5577	No_Clan	93	381	Family	449.7	9.1e-135	1	NA	Deletion	Non-reference	384	1250	5	9	40333875	40321897
ENST00000683117.1	PF00435.26	Spectrin	CL0743	11	117	Domain	43.2	5.3e-11	1	NA	Reference	Reference	1072	1392	8	10	31774091	31679516
ENST00000683122.1	PF11938.13	DUF3456	No_Clan	45	103	Family	26.3	9.5e-6	1	NA	Truncation	Non-reference	152	328	1	3	9934571	9937613
ENST00000683127.1	PF11938.13	DUF3456	No_Clan	45	103	Family	24.4	3.7e-5	1	NA	Truncation	Non-reference	733	909	1	3	9934571	9937613
ENST00000683127.1	PF11938.13	DUF3456	No_Clan	100	142	Family	22.7	1.2e-4	1	NA	Complex	Non-reference	898	1026	3	4	9937602	9938072
ENST00000683129.1	PF13855.11	LRR_8	CL0022	88	145	Repeat	27.7	2.1e-6	1	NA	Reference	Reference	671	844	2	2	85621776	85621949
ENST00000683129.1	PF13855.11	LRR_8	CL0022	181	243	Repeat	35.6	7.1e-9	1	NA	Reference	Reference	950	1138	2	2	85622055	85622243
ENST00000683129.1	PF13855.11	LRR_8	CL0022	252	311	Repeat	44.7	1e-11	1	NA	Reference	Reference	1163	1342	2	2	85622268	85622447
ENST00000683129.1	PF01463.29	LRRCT	No_Clan	336	361	Family	20.3	6.4e-4	1	NA	Reference	Reference	1415	1492	2	2	85622520	85622597
ENST00000683139.1	PF12796.12	Ank_2	CL0465	42	134	Repeat	66.2	3.6e-18	1	NA	Reference	Reference	1582	1860	2	5	15795300	15737183
ENST00000683139.1	PF12796.12	Ank_2	CL0465	133	200	Repeat	52.3	7.8e-14	1	NA	Truncation	Non-reference	1855	2058	5	6	15737188	15735450
ENST00000683139.1	PF12796.12	Ank_2	CL0465	240	330	Repeat	66.2	3.5e-18	1	NA	Reference	Reference	2176	2448	7	8	15724447	15720921
ENST00000683139.1	PF12796.12	Ank_2	CL0465	406	498	Repeat	70.6	1.5e-19	1	NA	Reference	Reference	2674	2952	11	14	15712197	15707977
ENST00000683139.1	PF12796.12	Ank_2	CL0465	559	643	Repeat	46.8	4e-12	1	NA	Complex	Non-reference	3133	3387	16	18	15695199	15690053
ENST00000683139.1	PF12796.12	Ank_2	CL0465	691	779	Repeat	55.3	9.3e-15	1	NA	Reference	Reference	3529	3795	20	21	15686100	15685278
ENST00000683139.1	PF12796.12	Ank_2	CL0465	843	917	Repeat	59.4	4.5e-16	1	NA	Complex	Non-reference	3985	4209	23	25	15679335	15677519
ENST00000683168.1	PF00865.23	Osteopontin	No_Clan	1	230	Family	378	3.8e-113	1	NA	Truncation	Non-reference	1007	1696	3	4	87981511	87982893
ENST00000683177.1	PF17045.10	CEP63	No_Clan	18	280	Coiled-coil	357.8	5.1e-107	1	NA	Reference	Reference	511	1299	4	9	134507116	134546199
ENST00000683181.1	PF05187.18	ETF_QO	CL0344	121	224	Family	170.2	1.2e-50	1	NA	Reference	Reference	813	1124	5	6	158706694	158708518
ENST00000683205.1	PF08969.16	USP8_dimer	No_Clan	8	117	Domain	87	1.2e-24	1	NA	Reference	Reference	556	885	2	4	73830878	73845238
ENST00000683209.1	PF05187.18	ETF_QO	CL0344	149	252	Family	169.8	1.6e-50	1	NA	Reference	Reference	3860	4171	3	4	158706694	158708518
ENST00000683218.1	PF08513.16	LisH	CL0561	27	53	Domain	23.5	4.6e-5	1	NA	Reference	Reference	913	993	4	5	47046484	47052916
ENST00000683218.1	PF00004.34	AAA	CL0023	290	422	Domain	124.2	5.4e-36	1	NA	Reference	Reference	1702	2100	12	16	47069262	47099297
ENST00000683218.1	PF17862.6	AAA_lid_3	CL0671	450	494	Domain	45.5	4.8e-12	1	NA	Insertion	Non-reference	2182	2316	16	18	47099379	47100870
ENST00000683245.1	PF17045.10	CEP63	No_Clan	1	159	Coiled-coil	181.3	3.5e-53	1	NA	Truncation	Non-reference	553	1029	5	8	134532823	134546199
ENST00000683257.1	PF10291.14	muHD	CL0448	361	628	Domain	255.2	8.6e-76	1	NA	Reference	Reference	1355	2158	15	21	66719341	66743089
ENST00000683261.1	PF00307.36	CH	CL0188	31	136	Domain	80.9	8.4e-23	1	NA	Reference	Reference	379	696	1	4	68978966	68912175
ENST00000683261.1	PF00307.36	CH	CL0188	144	251	Domain	102.4	1.8e-29	1	NA	Reference	Reference	718	1041	5	8	68910040	68902486
ENST00000683263.1	PF14631.11	FancD2	No_Clan	1	1000	Family	1918.3	0	1	NA	Truncation	Non-reference	149	3148	2	29	10046595	10096436
ENST00000683264.1	PF00060.31	Lig_chan	CL0030	1	212	Family	109.4	1.6e-31	1	NA	Complex	Non-reference	753	1388	1	4	101924710	102055511
ENST00000683267.1	PF00435.26	Spectrin	CL0743	1	109	Domain	47.1	3.2e-12	1	NA	Reference	Reference	1199	1525	10	12	68893684	68890221
ENST00000683267.1	PF00435.26	Spectrin	CL0743	119	224	Domain	90.9	7.8e-26	1	NA	Reference	Reference	1553	1870	12	15	68890193	68884306
ENST00000683267.1	PF00435.26	Spectrin	CL0743	234	345	Domain	55.6	7.5e-15	1	NA	Reference	Reference	1898	2233	15	17	68884278	68882551
ENST00000683267.1	PF00435.26	Spectrin	CL0743	355	458	Domain	42.4	9.6e-11	1	NA	Reference	Reference	2261	2572	17	19	68882523	68880043
ENST00000683267.1	PF13499.11	EF-hand_7	CL0220	473	542	Domain	30.3	4.9e-7	1	NA	Reference	Reference	2615	2824	19	21	68880000	68877151
ENST00000683267.1	PF08726.15	EFhand_Ca_insen	CL0220	547	613	Domain	99.3	1.2e-28	1	NA	Reference	Reference	2837	3037	21	22	68877138	68874874
ENST00000683282.1	PF12612.13	TFCD_C	No_Clan	872	1000	Family	156.6	7.9e-46	1	NA	Truncation	Non-reference	2746	3132	29	31	82929117	82930614
ENST00000683288.1	PF07817.18	GLE1	CL0020	399	652	Repeat	285	5.1e-85	1	NA	Reference	Reference	1380	2141	9	15	128527235	128539681
ENST00000683292.1	PF18118.6	PRC2_HTH_1	CL0123	49	140	Domain	108.9	2.2e-31	1	NA	Reference	Reference	343	618	3	6	148829740	148826614
ENST00000683292.1	PF21358.2	Ezh2_MCSS	No_Clan	148	200	Domain	120.7	1.9e-35	1	NA	Reference	Reference	640	798	6	7	148826592	148819653
ENST00000683304.1	PF08969.16	USP8_dimer	No_Clan	8	117	Domain	87.6	7.3e-25	1	NA	Reference	Reference	558	887	2	4	73830878	73845238
ENST00000683312.1	PF14631.11	FancD2	No_Clan	4	76	Family	132.8	1.1e-38	1	NA	Truncation	Non-reference	3578	3796	1	2	10096314	10098779
ENST00000683317.1	PF08969.16	USP8_dimer	No_Clan	8	117	Domain	85.5	3.4e-24	1	NA	Reference	Reference	113	442	2	4	73830878	73845238
ENST00000683317.1	PF01398.26	JAB	CL0366	252	361	Family	86	2e-24	1	NA	Reference	Reference	845	1174	6	8	73849374	73859331
ENST00000683318.1	PF00651.36	BTB	CL0033	24	126	Domain	93	1.5e-26	1	NA	Reference	Reference	251	559	2	2	114063370	114063678
ENST00000683318.1	PF13912.11	zf-C2H2_6	CL0361	460	485	Domain	29.4	6.8e-7	1	NA	Truncation	Non-reference	1559	1636	4	5	114186963	114242168
ENST00000683318.1	PF00096.31	zf-C2H2	CL0361	491	512	Domain	16.2	0.013	1	NA	Reference	Reference	1652	1717	5	5	114242184	114242249
ENST00000683318.1	PF13912.11	zf-C2H2_6	CL0361	517	542	Domain	25.6	1.1e-5	1	NA	Complex	Non-reference	1730	1807	5	6	114242262	114247199
ENST00000683318.1	PF00096.31	zf-C2H2	CL0361	546	568	Domain	18.7	0.0021	1	NA	Reference	Reference	1817	1885	6	6	114247209	114247277
ENST00000683318.1	PF00096.31	zf-C2H2	CL0361	574	596	Domain	23.5	6e-5	1	NA	Reference	Reference	1901	1969	6	6	114247293	114247361
ENST00000683326.1	PF00076.27	RRM_1	CL0221	121	189	Domain	64.9	5.6e-18	1	NA	Reference	Reference	519	725	3	5	7579861	7595641
ENST00000683326.1	PF12414.13	Fox-1_C	No_Clan	255	345	Family	150.4	1.8e-44	1	NA	Reference	Reference	921	1193	8	12	7630683	7693348
ENST00000683349.1	PF08969.16	USP8_dimer	No_Clan	8	117	Domain	85.6	3.2e-24	1	NA	Reference	Reference	113	442	2	4	73830878	73845238
ENST00000683349.1	PF01398.26	JAB	CL0366	252	361	Family	86	1.8e-24	1	NA	Reference	Reference	845	1174	6	8	73849374	73859331
ENST00000683357.1	PF00618.25	RasGEF_N	CL0542	877	973	Domain	40	4.4e-10	1	NA	Complex	Non-reference	2875	3165	17	20	131596358	131588935
ENST00000683372.1	PF22622.1	MFE-2_hydrat-2_N	CL0050	74	202	Domain	150.8	2e-44	1	NA	Reference	Reference	3019	3405	3	6	119499353	119509202
ENST00000683372.1	PF01575.24	MaoC_dehydratas	CL0050	217	338	Domain	138.3	1.1e-40	1	NA	Reference	Reference	3448	3813	7	11	119514981	119529929
ENST00000683372.1	PF02036.22	SCP2	CL0311	365	468	Domain	88.5	3.7e-25	1	NA	Reference	Reference	3892	4203	12	14	119531293	119541976
ENST00000683374.1	PF02099.22	Josephin	CL0125	31	188	Family	102	3.3e-29	1	NA	Reference	Reference	866	1339	2	5	38699897	38687947
ENST00000683375.1	PF01352.32	KRAB	No_Clan	7	48	Family	85.8	1.3e-24	1	NA	Reference	Reference	210	335	4	5	46528906	46528444
ENST00000683375.1	PF00096.31	zf-C2H2	CL0361	219	241	Domain	30.6	3.5e-7	1	NA	Reference	Reference	846	914	6	6	46500919	46500851
ENST00000683375.1	PF00096.31	zf-C2H2	CL0361	247	269	Domain	24.2	3.9e-5	1	NA	Reference	Reference	930	998	6	6	46500835	46500767
ENST00000683375.1	PF00096.31	zf-C2H2	CL0361	275	297	Domain	31.1	2.3e-7	1	NA	Reference	Reference	1014	1082	6	6	46500751	46500683
ENST00000683375.1	PF00096.31	zf-C2H2	CL0361	303	325	Domain	24.6	2.8e-5	1	NA	Reference	Reference	1098	1166	6	6	46500667	46500599
ENST00000683375.1	PF00096.31	zf-C2H2	CL0361	380	402	Domain	26.8	5.5e-6	1	NA	Reference	Reference	1329	1397	6	6	46500436	46500368
ENST00000683375.1	PF00096.31	zf-C2H2	CL0361	408	430	Domain	25.9	1.1e-5	1	NA	Reference	Reference	1413	1481	6	6	46500352	46500284
ENST00000683375.1	PF00096.31	zf-C2H2	CL0361	436	458	Domain	21.6	2.5e-4	1	NA	Reference	Reference	1497	1565	6	6	46500268	46500200
ENST00000683375.1	PF00096.31	zf-C2H2	CL0361	464	486	Domain	27.5	3.4e-6	1	NA	Reference	Reference	1581	1649	6	6	46500184	46500116
ENST00000683375.1	PF00096.31	zf-C2H2	CL0361	492	514	Domain	29.3	8.9e-7	1	NA	Reference	Reference	1665	1733	6	6	46500100	46500032
ENST00000683375.1	PF00096.31	zf-C2H2	CL0361	520	542	Domain	26.9	5.1e-6	1	NA	Reference	Reference	1749	1817	6	6	46500016	46499948
ENST00000683375.1	PF00096.31	zf-C2H2	CL0361	548	570	Domain	27.5	3.3e-6	1	NA	Reference	Reference	1833	1901	6	6	46499932	46499864
ENST00000683379.1	PF09068.16	EF-hand_2	CL0220	16	140	Domain	147.7	2e-43	1	NA	Reference	Reference	331	705	3	6	34756022	34806276
ENST00000683379.1	PF09069.16	EF-hand_3	CL0220	144	232	Domain	117.3	3.4e-34	1	NA	Reference	Reference	715	981	6	8	34806286	34816001
ENST00000683379.1	PF00569.22	ZZ	CL0229	238	282	Domain	37.2	2.3e-9	1	NA	Insertion	Non-reference	997	1131	9	9	34818166	34818300
ENST00000683390.1	PF00106.30	adh_short	CL0063	1	75	Domain	46.6	3.2e-12	1	NA	Complex	Non-reference	2102	2326	5	7	119477479	119489205
ENST00000683390.1	PF22622.1	MFE-2_hydrat-2_N	CL0050	200	328	Domain	150.5	2.4e-44	1	NA	Reference	Reference	2699	3085	11	14	119499353	119509202
