isoform_id	genes	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype	condition_1	condition_2
ENST00000372133	ENST00000372133.8	-0.3769443109688691	2.2863988885082622	0.2958808692187458	0.5927101277449912	0.766556640704397	ENSG00000096080	MRPS18A	protein_coding	FT	RGC
ENST00000400780	ENST00000400780.8	0.2687731745634165	3.0912979547904023	0.29532271125266657	0.5930566099103626	0.7669573999019806	ENSG00000185122	HSF1	protein_coding	FT	RGC
ENST00000397766	ENST00000397766.4	0.43860454532764587	1.8349660537366306	0.2952027762719071	0.5931311165620479	0.7670064049912556	ENSG00000182405	PGBD4	protein_coding	FT	RGC
ENST00000264198	ENST00000264198.5	-0.14305831452758944	5.627942838873133	0.29498276623843706	0.5932678437709584	0.7671358594628609	ENSG00000090432	MUL1	protein_coding	FT	RGC
ENST00000273375	ENST00000273375.8	0.2975040612713681	2.724042037192679	0.29481342809514227	0.5933731258243031	0.7671869272826418	ENSG00000144840	RABL3	protein_coding	FT	RGC
ENST00000543571	ENST00000543571.6	-0.13175066203536542	6.281048145251012	0.2948014400814247	0.5933805805890804	0.7671869272826418	ENSG00000131023	LATS1	protein_coding	FT	RGC
ENST00000372080	ENST00000372080.8	-0.34771338835631915	2.2968731216654055	0.2946305002357079	0.5934869013273152	0.7672296881151451	ENSG00000170835	CEL	protein_coding	FT	RGC
ENST00000395811	ENST00000395811.9	0.40411343718710807	1.8561357519355057	0.29467634463080494	0.5934583831950584	0.7672296881151451	ENSG00000133030	MPRIP	protein_coding	FT	RGC
ENST00000395706	ENST00000395706.2	-0.21433279728154275	3.86081540541974	0.29433224972743505	0.5936725028674976	0.7674095166962811	ENSG00000177427	MIEF2	protein_coding	FT	RGC
ENST00000409418	ENST00000409418.9	0.22226743186655332	3.8184295964618435	0.2942892505275961	0.5936992714256828	0.7674095166962811	ENSG00000137478	FCHSD2	protein_coding	FT	RGC
ENST00000297431	ENST00000297431.9	0.18881417954887164	4.438159653594038	0.2941925290526944	0.5937594933716177	0.7674400065795914	ENSG00000164815	ORC5	protein_coding	FT	RGC
ENST00000367498	ENST00000367498.8	0.1255170676444556	7.479211008656389	0.29410039553347883	0.5938168707202499	0.7674583637328466	ENSG00000116679	IVNS1ABP	protein_coding	FT	RGC
ENST00000394951	ENST00000394951.5	0.2283983400703926	3.6163955188368098	0.2940520787685101	0.5938469653018972	0.7674583637328466	ENSG00000103507	BCKDK	protein_coding	FT	RGC
ENST00000433642	ENST00000433642.3	-0.19287485100199234	4.419546028376143	0.29399257189765976	0.5938840341863882	0.7674589249380449	ENSG00000189114	BLOC1S3	protein_coding	FT	RGC
ENST00000265990	ENST00000265990.12	-0.16044727468279982	5.102491959481588	0.29380497754480883	0.5940009252290849	0.767527357669866	ENSG00000095564	BTAF1	protein_coding	FT	RGC
ENST00000361337	ENST00000361337.3	-0.12933568407297402	6.704330560082221	0.29378999119724025	0.5940102654017632	0.767527357669866	ENSG00000198900	TOP1	protein_coding	FT	RGC
ENST00000296666	ENST00000296666.13	0.14048431634731917	5.763756403913479	0.29337433782913797	0.5942694433739242	0.767767534334896	ENSG00000164244	PRRC1	protein_coding	FT	RGC
ENST00000378980	ENST00000378980.8	0.18751484845367783	4.830126343603145	0.293420447953616	0.59424067990084	0.767767534334896	ENSG00000122756	CNTFR	protein_coding	FT	RGC
ENST00000612399	ENST00000612399.4	-0.13193657903392114	7.169435418227712	0.2932333370517685	0.5943574178808517	0.7678338398609992	ENSG00000100519	PSMC6	protein_coding	FT	RGC
ENST00000264515	ENST00000264515.11	0.42023204880826454	1.9328460576316575	0.29299630685019734	0.5945053701178025	0.7679518637610071	ENSG00000117222	RBBP5	protein_coding	FT	RGC
ENST00000368378	ENST00000368378.7	-0.18267059195368024	4.6469477009788465	0.2929695234233182	0.5945220930104547	0.7679518637610071	ENSG00000169231	THBS3	protein_coding	FT	RGC
ENST00000520271	ENST00000520271.5	0.21225335399955955	4.121419849073191	0.29287587590374803	0.594580571981272	0.767980048241918	ENSG00000164919	COX6C	protein_coding	FT	RGC
ENST00000243903	ENST00000243903.6	-0.3376178921400395	2.3011245791716752	0.2925942673474661	0.5947564982339513	0.7681351146473596	ENSG00000101442	ACTR5	protein_coding	FT	RGC
ENST00000302271	ENST00000302271.11	-0.31190979050394707	2.773547444685612	0.29256632508220654	0.5947739603176677	0.7681351146473596	ENSG00000125944	HNRNPR	protein_coding	FT	RGC
ENST00000054950	ENST00000054950.4	0.15215310250879605	5.654537100579283	0.29249374050890775	0.5948193259951027	0.7681463481858837	ENSG00000049449	RCN1	protein_coding	FT	RGC
ENST00000346365	ENST00000346365.8	-0.20201255574399504	4.185635771088441	0.2923975878987068	0.5948794330944712	0.7681766161558329	ENSG00000164978	NUDT2	protein_coding	FT	RGC
ENST00000222567	ENST00000222567.6	-0.17320119754238342	4.690725577369111	0.2918303468347813	0.5952342901782467	0.7684893895952095	ENSG00000105849	POLR1F	protein_coding	FT	RGC
ENST00000262815	ENST00000262815.13	0.1356420344532112	6.105074219525284	0.2917758893592068	0.595268381543819	0.7684893895952095	ENSG00000129933	MAU2	protein_coding	FT	RGC
ENST00000535318	ENST00000535318.6	-0.21933333720365822	3.8397485185377933	0.2918028879882027	0.5952514793954664	0.7684893895952095	ENSG00000140848	CPNE2	protein_coding	FT	RGC
ENST00000676266	ENST00000676266.1	0.29889207288497993	2.8703038353988934	0.29191939440946035	0.5951785537087562	0.7684893895952095	ENSG00000137411	VARS2	protein_coding	FT	RGC
ENST00000282050	ENST00000282050.6	-0.13790440140783308	9.057690593018346	0.29079153279863734	0.5958853220102373	0.7692384527232229	ENSG00000152234	ATP5F1A	protein_coding	FT	RGC
ENST00000549621	ENST00000549621.5	0.3237341396411573	2.4559333275255684	0.29066633095535294	0.5959638890078109	0.7692924709362642	ENSG00000139405	RITA1	protein_coding	FT	RGC
ENST00000424952	ENST00000424952.7	-0.2826265105351871	2.9175787125589103	0.2904747716754417	0.5960841394272637	0.7694002856969653	ENSG00000163812	ZDHHC3	protein_coding	FT	RGC
ENST00000360240	ENST00000360240.10	-0.21953849572023137	3.9956205324740313	0.28998586088566436	0.5963912848422234	0.769723981882329	ENSG00000047849	MAP4	protein_coding	FT	RGC
ENST00000425393	ENST00000425393.1	-0.37851542223339413	2.1195877668602576	0.2898417382239701	0.5964818903946598	0.769723981882329	ENSG00000115839	RAB3GAP1	protein_coding	FT	RGC
ENST00000484888	ENST00000484888.5	0.2712802609401246	3.006846355002837	0.28984505610757694	0.5964798042123349	0.769723981882329	ENSG00000114107	CEP70	protein_coding	FT	RGC
ENST00000531120	ENST00000531120.6	-0.1573750201188422	5.291314820193494	0.28990707841761504	0.5964408093647686	0.769723981882329	ENSG00000149100	EIF3M	protein_coding	FT	RGC
ENST00000619449	ENST00000619449.3	-0.15226614286999368	13.242180707479871	0.2896484966834345	0.5966034214785735	0.7698333893781728	ENSG00000251562	MALAT1	lncRNA	FT	RGC
ENST00000407215	ENST00000407215.7	0.17175187925496427	4.799233853902886	0.28949362633142567	0.5967008586828622	0.7699116955252081	ENSG00000141295	SCRN2	protein_coding	FT	RGC
ENST00000608255	ENST00000608255.2	0.39766229763374744	1.8540287966715587	0.28927764226518127	0.5968368023773494	0.7699448348422373	ENSG00000272602	ZNF595	protein_coding	FT	RGC
ENST00000640051	ENST00000640051.2	0.39766229763374744	1.8540287966715587	0.28927764226518127	0.5968368023773494	0.7699448348422373	ENSG00000108433	GOSR2	protein_coding	FT	RGC
ENST00000677622	ENST00000677622.1	0.2609499780383691	3.2778236157918625	0.2893737522689458	0.5967763011187295	0.7699448348422373	ENSG00000100207	TCF20	protein_coding	FT	RGC
ENST00000335325	ENST00000335325.9	-0.27117970159652954	2.96131587161093	0.2889810293937019	0.5970236026203325	0.7701383898579646	ENSG00000186187	ZNRF1	protein_coding	FT	RGC
ENST00000380746	ENST00000380746.8	0.14196264834301964	6.092059282596271	0.2886088845584764	0.5972581475092853	0.7703460738931177	ENSG00000119772	DNMT3A	protein_coding	FT	RGC
ENST00000614819	ENST00000614819.1	0.1930313605384518	4.332443865859195	0.2886296083918094	0.5972450811155563	0.7703460738931177	ENSG00000275807		lncRNA	FT	RGC
ENST00000629496	ENST00000629496.3	-0.33710959799130086	2.50307205592861	0.2885111171315111	0.597319798171903	0.770378159939863	ENSG00000215301	DDX3X	protein_coding	FT	RGC
ENST00000354321	ENST00000354321.11	-0.1588812063488412	5.242133134649934	0.2884446673924732	0.5973617081193949	0.7703847835134945	ENSG00000169718	DUS1L	protein_coding	FT	RGC
ENST00000334181	ENST00000334181.5	-0.4006782102364608	2.0376861649788807	0.28833113581527925	0.5974333271620019	0.7704297181112206	ENSG00000186230	ZNF749	protein_coding	FT	RGC
ENST00000301043	ENST00000301043.10	0.2747456956630357	3.5761832978886177	0.2881280597534942	0.5975614791754893	0.7705475456880048	ENSG00000109113	RAB34	protein_coding	FT	RGC
ENST00000310118	ENST00000310118.9	0.12729702502508428	7.09666259271632	0.28779929571067536	0.5977690715054926	0.7706534812741554	ENSG00000175166	PSMD2	protein_coding	FT	RGC
ENST00000341754	ENST00000341754.8	0.3037478821850304	2.9194828121101	0.28776492848460067	0.5977907809778522	0.7706534812741554	ENSG00000113456	RAD1	protein_coding	FT	RGC
ENST00000372014	ENST00000372014.5	0.26337585211461767	3.243142742734074	0.2877790925731097	0.5977818334447078	0.7706534812741554	ENSG00000180992	MRPL14	protein_coding	FT	RGC
ENST00000373656	ENST00000373656.4	0.16677101289535348	5.0829977189363005	0.28789657517390516	0.5977076300520612	0.7706534812741554	ENSG00000171448	ZBTB26	protein_coding	FT	RGC
ENST00000378720	ENST00000378720.8	-0.1232452085907869	8.25675153953839	0.28760931154235225	0.5978891038908926	0.7707328064371614	ENSG00000139684	ESD	protein_coding	FT	RGC
ENST00000552235	ENST00000552235.2	0.25350888654668324	4.13678473869111	0.287606988178706	0.5979679233005972	0.7707869816160603	ENSG00000139168	ZCRB1	protein_coding	FT	RGC
ENST00000271843	ENST00000271843.9	-0.20046521065336287	4.096350923232966	0.286667751575098	0.598484744024959	0.7708095360596692	ENSG00000143543	JTB	protein_coding	FT	RGC
ENST00000339738	ENST00000339738.10	0.19361245122693074	4.290695471166262	0.28719611572726655	0.5981503396270391	0.7708095360596692	ENSG00000149599	DUSP15	protein_coding	FT	RGC
ENST00000360384	ENST00000360384.9	-0.14340873259806755	6.719614248735123	0.2867793113053025	0.5984141040211173	0.7708095360596692	ENSG00000165119	HNRNPK	protein_coding	FT	RGC
ENST00000361288	ENST00000361288.9	-0.5083030015466649	1.6241150854298336	0.2870889298598386	0.5982181458261566	0.7708095360596692	ENSG00000064995	TAF11	protein_coding	FT	RGC
ENST00000404104	ENST00000404104.7	0.4073437421658651	1.85718991903246	0.2867766458740262	0.5984157915734933	0.7708095360596692	ENSG00000145391	SETD7	protein_coding	FT	RGC
ENST00000409011	ENST00000409011.5	0.4073437421658651	1.85718991903246	0.2867766458740262	0.5984157915734933	0.7708095360596692	ENSG00000152147	GEMIN6	protein_coding	FT	RGC
ENST00000427476	ENST00000427476.4	-0.2646091101978212	3.1854146703161144	0.28686703651098083	0.5983585686373494	0.7708095360596692	ENSG00000105443	CYTH2	protein_coding	FT	RGC
ENST00000427926	ENST00000427926.6	0.4018806003911532	2.022178780239611	0.2866428016773051	0.5985005448253653	0.7708095360596692	ENSG00000070371	CLTCL1	protein_coding	FT	RGC
ENST00000442039	ENST00000442039.3	0.1738837770186529	4.768924454747321	0.28739095912556045	0.5980271229718293	0.7708095360596692	ENSG00000174109	UQCC4	protein_coding	FT	RGC
ENST00000523767	ENST00000523767.5	0.4073437421658651	1.85718991903246	0.2867766458740262	0.5984157915734933	0.7708095360596692	ENSG00000070614	NDST1	protein_coding	FT	RGC
ENST00000542155	ENST00000542155.5	0.44238715371258425	1.8375086596028605	0.28684200692687506	0.5983744127611662	0.7708095360596692	ENSG00000121964	GTDC1	protein_coding	FT	RGC
ENST00000557565	ENST00000557565.1	0.4018806003911532	2.022178780239611	0.2866428016773051	0.5985005448253653	0.7708095360596692	ENSG00000258790		nonsense_mediated_decay	FT	RGC
ENST00000592045	ENST00000592045.5	0.4049173939145788	2.023195732605032	0.28691106457556587	0.5983307003498783	0.7708095360596692	ENSG00000267057	LINC01905	lncRNA	FT	RGC
ENST00000684972	ENST00000684972.1	0.44238715371258425	1.8375086596028605	0.28684200692687506	0.5983744127611662	0.7708095360596692	ENSG00000291079	SDHAP3	lncRNA	FT	RGC
ENST00000247956	ENST00000247956.11	0.24817955480030368	3.4373295792568794	0.28640326303571695	0.598652290343993	0.7709575724114041	ENSG00000130803	ZNF317	protein_coding	FT	RGC
ENST00000446419	ENST00000446419.6	0.37634939594136435	2.024697872499422	0.2860872986310594	0.5988525767962526	0.7711206977260247	ENSG00000149600	COMMD7	protein_coding	FT	RGC
ENST00000591237	ENST00000591237.1	0.37634939594136435	2.024697872499422	0.2860872986310594	0.5988525767962526	0.7711206977260247	ENSG00000267632		lncRNA	FT	RGC
ENST00000367874	ENST00000367874.5	-0.1318959078409916	6.130452381418396	0.2856549914137881	0.5991268441597162	0.7713790337595657	ENSG00000152382	TADA1	protein_coding	FT	RGC
ENST00000371974	ENST00000371974.8	-0.30881452094513245	2.5793421197784636	0.28566747934028874	0.5991189177103113	0.7713790337595657	ENSG00000148290	SURF1	protein_coding	FT	RGC
ENST00000560079	ENST00000560079.7	0.31251927380607925	2.517148581829618	0.28518389855730064	0.5994260246153997	0.7717168012332847	ENSG00000166716	ZNF592	protein_coding	FT	RGC
ENST00000518022	ENST00000518022.5	-0.13166839438835026	6.886999985759012	0.28496619350718894	0.5995643923600238	0.7718475054108116	ENSG00000102225	CDK16	protein_coding	FT	RGC
ENST00000440538	ENST00000440538.6	0.19655062435018503	4.298972101269572	0.28449713421589146	0.5998627472394269	0.7721841398499911	ENSG00000134644	PUM1	protein_coding	FT	RGC
ENST00000221943	ENST00000221943.14	0.1526596022040714	5.481994008799367	0.28422964360173403	0.6000330328124392	0.7723119537361777	ENSG00000105341	DMAC2	protein_coding	FT	RGC
ENST00000395238	ENST00000395238.5	-0.3590231822491831	2.1387048747526296	0.2842001039984043	0.6000518441995427	0.7723119537361777	ENSG00000176095	IP6K1	protein_coding	FT	RGC
ENST00000546815	ENST00000546815.6	0.2178824944179491	3.909384044981807	0.28416745540143307	0.6000726369260472	0.7723119537361777	ENSG00000075856	SART3	protein_coding	FT	RGC
ENST00000263713	ENST00000263713.10	0.2246280410044653	3.7484046429820435	0.2839135940553934	0.60023436493698	0.772472644739206	ENSG00000115109	EPB41L5	protein_coding	FT	RGC
ENST00000361368	ENST00000361368.7	0.2821793296610918	2.9525539007526818	0.2835280667845863	0.6004801527194468	0.7727414902217391	ENSG00000198742	SMURF1	protein_coding	FT	RGC
ENST00000435064	ENST00000435064.6	0.17267834451055666	5.073620408534961	0.2834328092922458	0.6005409161770225	0.7727722145572755	ENSG00000127054	INTS11	protein_coding	FT	RGC
ENST00000507237	ENST00000507237.5	0.30759989942308663	2.51526948178142	0.28333324622952505	0.6006044402210532	0.7728064872053831	ENSG00000269556	TMEM185A	protein_coding	FT	RGC
ENST00000677240	ENST00000677240.1	0.24578281138710859	3.462018324291753	0.2832570032061395	0.600653095184871	0.7728216245564343	ENSG00000107862	GBF1	protein_coding	FT	RGC
ENST00000332624	ENST00000332624.8	-0.15228945739937255	5.342862695058294	0.28310090067995247	0.6007527394239893	0.7729023606333693	ENSG00000115993	TRAK2	protein_coding	FT	RGC
ENST00000320776	ENST00000320776.5	-0.2522846749118773	3.3416013300206164	0.28276781180794697	0.600965477441123	0.7731285793978192	ENSG00000186222	BLOC1S4	protein_coding	FT	RGC
ENST00000562351	ENST00000562351.2	-0.4410971841831603	2.1245923871674792	0.28268227531460804	0.6010201342440157	0.773151414938771	ENSG00000047346	ATOSA	protein_coding	FT	RGC
ENST00000325722	ENST00000325722.8	0.1409432189461529	6.035173546097209	0.28249313724836	0.6011410291929765	0.7732362693028663	ENSG00000142687	KIAA0319L	protein_coding	FT	RGC
ENST00000361028	ENST00000361028.5	-0.24863849553094028	3.456013154985527	0.2824635937286519	0.601159917806854	0.7732362693028663	ENSG00000158691	ZSCAN12	protein_coding	FT	RGC
ENST00000253799	ENST00000253799.8	-0.4154083508012929	2.0428505793803597	0.2823867958887223	0.6012090243888927	0.7732519555453655	ENSG00000131480	AOC2	protein_coding	FT	RGC
ENST00000357641	ENST00000357641.10	-0.16303983075509224	5.242037870456069	0.2820623819998763	0.6014165585598563	0.77347139083249	ENSG00000096070	BRPF3	protein_coding	FT	RGC
ENST00000308961	ENST00000308961.5	0.12686109739641152	8.507906332843623	0.281997976805209	0.601457778223982	0.7734769181101412	ENSG00000174886	NDUFA11	protein_coding	FT	RGC
ENST00000329548	ENST00000329548.5	0.19844374405174786	4.104202037968432	0.281862943875262	0.601544219761974	0.7735405966357863	ENSG00000182544	MFSD5	protein_coding	FT	RGC
ENST00000264377	ENST00000264377.8	-0.19917986649708383	4.219570061077465	0.2817295663648911	0.6016296278508881	0.7735554577946514	ENSG00000114948	ADAM23	protein_coding	FT	RGC
ENST00000369888	ENST00000369888.6	0.14444491560491937	5.644769915244892	0.28176901704403623	0.6016043629474485	0.7735554577946514	ENSG00000196700	ZNF512B	protein_coding	FT	RGC
ENST00000329908	ENST00000329908.12	0.1374668060206502	6.548575306274192	0.2816173280664782	0.6017015197193561	0.7735669614527046	ENSG00000182149	IST1	protein_coding	FT	RGC
ENST00000649389	ENST00000649389.1	0.19004137293610165	4.683809787238655	0.28160030176392975	0.6017124271741765	0.7735669614527046	ENSG00000140022	STON2	protein_coding	FT	RGC
ENST00000546274	ENST00000546274.6	0.39884548909416884	2.0211622293688367	0.28146873986129595	0.6017967232283445	0.7736278568305468	ENSG00000159459	UBR1	protein_coding	FT	RGC
ENST00000254193	ENST00000254193.11	-0.13429692717629527	6.4276833909720725	0.2812049936328822	0.6019657908213037	0.773702764090772	ENSG00000131876	SNRPA1	protein_coding	FT	RGC
ENST00000602478	ENST00000602478.1	0.4528269275578516	2.07695385133232	0.28126990019678655	0.6019241746762974	0.773702764090772	ENSG00000270022		lncRNA	FT	RGC
ENST00000607266	ENST00000607266.5	0.1254980303217747	7.481073009934375	0.2812205772207156	0.6019557985256387	0.773702764090772	ENSG00000112514	CUTA	protein_coding	FT	RGC
ENST00000259229	ENST00000259229.7	-0.31139720593407627	2.578425928082655	0.28113379054326704	0.6020114512454822	0.7737139811129821	ENSG00000136710	CCDC115	protein_coding	FT	RGC
ENST00000310092	ENST00000310092.12	-0.14192126751457554	6.174011586408497	0.28046581049615804	0.6024401710189871	0.7739326143789024	ENSG00000173933	RBM4	protein_coding	FT	RGC
ENST00000370794	ENST00000370794.7	-0.1900298482559188	5.0786847760207605	0.28091602812808547	0.6022274531831562	0.7739326143789024	ENSG00000077254	USP33	protein_coding	FT	RGC
ENST00000449359	ENST00000449359.7	0.2846056832810775	2.8673930563165166	0.2806895483955236	0.6022964992823199	0.7739326143789024	ENSG00000132600	PRMT7	protein_coding	FT	RGC
